Timestamp;IP_Origen;MetodoHTTP;URL_Solicitada;CodigoEstadoHTTP;UserAgent
2025-03-10 07:01:03;105.104.213.144;GET;/search?q=security;302;"Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0)"
2025-03-20 23:17:54;167.219.29.96;GET;/productos.php;500;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2 rv:4.0; mt-MT) AppleWebKit/534.5.2 (KHTML, like Gecko) Version/5.0.1 Safari/534.5.2"
2025-03-19 05:37:10;112.118.183.19;POST;/api/v1/usuarios;500;"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0)"
2025-03-21 12:39:43;126.159.195.179;GET;/;200;"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; gl-ES) AppleWebKit/531.3.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.3.2"
2025-03-05 14:55:38;214.202.239.201;GET;/productos/item/871.php;200;"Opera/9.72.(Windows NT 5.0; yo-NG) Presto/2.9.184 Version/10.00"
2025-03-27 01:49:25;149.49.89.28;GET;/images/logo.png;200;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/24.0.815.0 Safari/531.1"
2025-03-31 21:18:48;208.76.85.251;GET;/carrito.asp;404;"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.31.5 (KHTML, like Gecko) Version/4.1 Safari/532.31.5"
2025-03-11 02:27:27;57.194.6.38;GET;/search?q=.jspoperation;200;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/20.0.801.0 Safari/533.0"
2025-03-30 14:56:47;208.218.253.8;GET;/images/banner.jpg;200;"Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.0)"
2025-03-16 02:35:29;13.20.140.70;GET;/productos/item/1560.php;200;"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/534.25.2 (KHTML, like Gecko) Version/4.0.1 Safari/534.25.2"
2025-03-01 11:05:47;169.137.242.209;GET;/images/banner.jpg;200;"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/55.0.864.0 Mobile/88Y392 Safari/534.1"
2025-03-08 04:02:33;115.124.216.167;GET;/categorias/369;200;"Opera/8.64.(X11; Linux x86_64; pl-PL) Presto/2.9.186 Version/10.00"
2025-03-08 14:18:03;80.156.60.90;GET;/productos.php;200;"Mozilla/5.0 (Windows CE; ne-NP; rv:1.9.1.20) Gecko/2546-12-02 21:57:19 Firefox/15.0"
2025-03-01 04:13:11;105.106.50.192;GET;/static/css/style.css;200;Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/48.0.886.0 Safari/534.0
2025-03-19 04:58:56;58.160.103.105;GET;/categorias/2661.asp?user=level;200;"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/6544-03-15 07:24:58 Firefox/3.8"
2025-03-11 10:04:54;109.31.202.174;PUT;/;200;"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1)"
2025-03-31 23:40:48;17.107.82.198;POST;/admin/dashboard.php;200;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/20.0.820.0 Safari/535.0"
2025-03-20 04:42:30;124.17.114.129;GET;/robots.txt;302;"Opera/9.58.(Windows NT 6.2; sid-ET) Presto/2.9.187 Version/12.00"
2025-03-04 00:43:58;85.210.36.223;POST;/static/css/style.css;200;"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.15.1 (KHTML, like Gecko) Version/5.1 Safari/534.15.1"
2025-03-30 22:41:54;72.143.110.45;GET;/sitemap.xml?page=her;403;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0; rv:1.9.4.20) Gecko/2390-03-02 23:51:21 Firefox/3.8"
2025-03-31 12:21:52;89.103.217.24;GET;/productos.asp;404;"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/15.0e0045.0 Mobile/23S993 Safari/536.1"
2025-03-02 06:27:04;199.220.46.124;GET;/contacto.jsp;200;"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/16.0.819.0 Safari/532.2"
2025-03-04 10:54:21;87.198.242.239;POST;/;500;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_4 rv:2.0; mt-MT) AppleWebKit/531.39.7 (KHTML, like Gecko) Version/4.0.1 Safari/531.39.7"
2025-03-21 09:20:12;103.88.198.31;POST;/api/v1/datos.jsp;200;"Mozilla/5.0 (Android 13; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
2025-03-29 02:26:51;97.211.14.253;GET;/api/v1/datos.jsp;200;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_2; rv:1.9.3.20) Gecko/3803-01-02 16:25:35 Firefox/9.0"
2025-03-29 05:45:18;166.48.101.73;POST;/productos.asp;404;"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.44.6 (KHTML, like Gecko) Version/4.0.2 Safari/532.44.6"
2025-03-20 11:04:48;106.193.93.100;GET;/images/banner.jpg?page=nice;200;"Opera/9.94.(Windows NT 11.0; sk-SK) Presto/2.9.175 Version/11.00"
2025-03-27 11:15:56;116.168.63.88;GET;/sitemap.xml;201;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_1 rv:3.0; ro-RO) AppleWebKit/531.38.3 (KHTML, like Gecko) Version/5.0.1 Safari/531.38.3"
2025-03-17 06:44:37;43.87.36.13;POST;/productos.asp;204;"Opera/9.88.(X11; Linux x86_64; sd-PK) Presto/2.9.180 Version/12.00"
2025-03-04 17:44:08;53.63.65.221;GET;/search?q=.aspadult;200;"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.0)"
2025-03-16 09:34:09;27.63.19.10;GET;/contacto.jsp;200;"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/7197-05-16 20:25:15 Firefox/3.6.15"
2025-03-05 08:03:35;63.128.229.131;GET;/index.html?user=right;301;Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/38.0.863.0 Safari/535.2
2025-03-19 22:39:24;160.55.69.35;GET;/images/banner.jpg?page=tell;200;"Opera/8.28.(Windows 95; ik-CA) Presto/2.9.189 Version/12.00"
2025-03-30 04:18:22;214.190.45.95;POST;/productos/item/1460.jsp;200;"Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6291-05-30 13:53:44 Firefox/3.8"
2025-03-24 13:17:42;212.227.63.162;GET;/categorias/2555?page=return;200;"Mozilla/5.0 (Android 1.1; Mobile; rv:62.0) Gecko/62.0 Firefox/62.0"
2025-03-03 23:05:32;178.133.24.178;GET;/admin/dashboard.php;200;"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.35.3 (KHTML, like Gecko) Version/4.0.1 Safari/532.35.3"
2025-03-25 17:10:16;17.102.240.195;GET;/images/logo.png;200;"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.15.5 (KHTML, like Gecko) Version/4.0 Safari/532.15.5"
2025-03-19 18:37:51;66.83.109.69;GET;/login;204;"Opera/9.71.(Windows NT 4.0; ro-RO) Presto/2.9.163 Version/12.00"
2025-03-12 04:47:01;60.45.68.46;GET;/static/js/main.js;403;"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/33.0.895.0 Mobile/39Z559 Safari/533.2"
2025-03-26 21:23:38;137.95.35.64;GET;/;200;"Opera/8.61.(X11; Linux x86_64; mg-MG) Presto/2.9.177 Version/11.00"
2025-03-25 07:44:18;14.124.38.74;POST;/sitemap.xml?user=explain;200;"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.13.4 (KHTML, like Gecko) Version/4.0.3 Safari/531.13.4"
2025-03-29 12:27:32;6.20.250.108;GET;/robots.txt;403;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/27.0.829.0 Safari/535.2"
2025-03-17 22:44:02;137.136.112.53;GET;/carrito.php;200;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/47.0.894.0 Safari/535.0"
2025-03-17 00:18:47;24.92.209.81;GET;/sitemap.xml;200;"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/31.0.804.0 Safari/532.1"
2025-03-09 04:22:26;186.79.17.81;GET;/contacto.jsp;201;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3; rv:1.9.3.20) Gecko/9718-02-26 08:07:43 Firefox/3.8"
2025-03-06 22:37:57;120.25.147.234;GET;/productos.php;200;"Opera/8.42.(Windows 98; Win 9x 4.90; ml-IN) Presto/2.9.171 Version/11.00"
2025-03-03 16:49:05;220.38.21.29;POST;/carrito.asp?product_id=6031;200;"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.0)"
2025-03-20 02:56:12;11.135.6.130;GET;/carrito;404;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_5 rv:4.0; ln-CD) AppleWebKit/531.48.7 (KHTML, like Gecko) Version/4.1 Safari/531.48.7"
2025-03-03 01:44:29;123.129.164.171;OPTIONS;/api/v1/usuarios?user=draw;200;"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.17.3 (KHTML, like Gecko) Version/4.0.1 Safari/531.17.3"
2025-03-31 20:21:47;136.155.132.138;POST;/carrito.asp?session=add;200;"Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.0)"
2025-03-15 15:57:08;159.152.97.225;GET;/images/logo.png;200;"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/40.0.884.0 Safari/535.2"
2025-03-22 13:38:00;214.106.206.174;GET;/carrito.asp;200;"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/60.0.865.0 Safari/536.1"
2025-03-14 12:52:30;20.30.216.133;POST;/carrito.asp;404;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_2; rv:1.9.2.20) Gecko/7830-01-03 20:11:04 Firefox/3.6.5"
2025-03-23 19:02:32;205.173.86.127;GET;/carrito.jsp;200;"Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.0)"
2025-03-01 22:08:55;20.27.140.3;GET;/admin/dashboard.php;404;Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/17.0.831.0 Safari/531.1
2025-03-03 01:04:02;174.52.52.68;GET;/api/v1/usuarios.php;302;"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ky-KG) AppleWebKit/535.8.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6535.8.7"
2025-03-21 06:42:26;42.147.235.49;GET;/api/v1/usuarios;302;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_5) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/39.0.886.0 Safari/532.2"
2025-03-11 23:43:02;93.195.252.141;POST;/images/logo.png;301;"Opera/9.47.(Windows NT 5.01; my-MM) Presto/2.9.184 Version/12.00"
2025-03-19 22:01:57;105.133.198.169;GET;/static/js/main.js;403;"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.1)"
2025-03-19 21:51:36;55.202.54.89;POST;/sitemap.xml;200;"Opera/9.61.(X11; Linux x86_64; sk-SK) Presto/2.9.171 Version/11.00"
2025-03-10 00:14:22;35.240.210.120;GET;/api/v1/usuarios.php;200;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_5 rv:3.0; shs-CA) AppleWebKit/535.48.1 (KHTML, like Gecko) Version/4.1 Safari/535.48.1"
2025-03-07 21:25:05;56.34.240.8;GET;/static/css/style.css;200;"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/37.0.820.0 Safari/532.0"
2025-03-22 19:58:53;65.81.183.30;POST;/static/css/style.css;200;"Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.1)"
2025-03-03 21:16:27;89.53.130.99;GET;/api/v1/usuarios;200;"Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0)"
2025-03-22 23:59:42;82.68.150.142;GET;/static/js/main.js;200;"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/21.0.815.0 Mobile/26B799 Safari/532.1"
2025-03-07 14:47:42;220.7.55.202;GET;/carrito.php?user=all;200;"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"
2025-03-14 00:48:14;128.11.74.21;GET;/robots.txt?page=trip;404;"Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1)"
2025-03-04 09:15:49;219.83.251.40;GET;/images/logo.png;200;"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.1)"
2025-03-23 00:29:22;134.131.85.189;GET;/api/v1/usuarios;200;"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; rw-RW) AppleWebKit/534.7.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.7.2"
2025-03-17 18:58:40;82.133.211.15;GET;/productos.php;200;Mozilla/5.0 (Windows 95) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/20.0.811.0 Safari/532.1
2025-03-01 11:04:19;205.233.128.131;GET;/productos.php;200;"Opera/8.57.(X11; Linux i686; tl-PH) Presto/2.9.168 Version/12.00"
2025-03-28 15:40:18;129.20.175.195;GET;/api/v1/datos.jsp;200;Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/32.0.819.0 Safari/533.0
2025-03-20 18:57:39;84.107.193.228;POST;/productos.jsp;200;"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/35.0.805.0 Safari/532.2"
2025-03-05 05:49:53;113.21.192.243;GET;/contacto.php;200;"Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0)"
2025-03-06 05:42:01;164.116.225.202;HEAD;/static/css/style.css;404;"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.0)"
2025-03-18 06:31:38;212.238.209.235;GET;/static/css/style.css;200;"Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7745-09-11 02:25:59 Firefox/4.0"
2025-03-21 22:44:28;128.86.84.9;POST;/index.html?page=international;200;"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/54.0.846.0 Mobile/38F858 Safari/536.1"
2025-03-17 17:27:58;93.167.187.174;GET;/productos.php;200;"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.35.3 (KHTML, like Gecko) Version/5.0 Safari/531.35.3"
2025-03-09 20:14:44;34.151.86.204;GET;/sitemap.xml;200;"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; nan-TW) AppleWebKit/533.38.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6533.38.4"
2025-03-14 15:32:44;116.49.39.7;GET;/search?q=.phptonight;503;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4 rv:2.0; fo-FO) AppleWebKit/531.38.5 (KHTML, like Gecko) Version/5.0.3 Safari/531.38.5"
2025-03-16 14:22:47;37.194.241.184;GET;/login.jsp;200;"Opera/8.40.(Windows NT 11.0; ky-KG) Presto/2.9.184 Version/11.00"
2025-03-30 18:54:01;135.132.184.144;GET;/login.php?page=program;200;"Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1)"
2025-03-03 06:12:59;213.232.75.88;GET;/categorias/65.asp;200;Mozilla/5.0 (Windows NT 11.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/25.0.843.0 Safari/535.0
2025-03-02 15:25:39;75.70.195.193;GET;/categorias/2517.php;200;"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/11.7u3385.0 Mobile/17A461 Safari/531.2"
2025-03-11 15:25:03;178.65.245.104;GET;/productos/item/643.php?query=system;200;"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.6.1 (KHTML, like Gecko) Version/4.0 Safari/532.6.1"
2025-03-30 06:07:30;33.75.245.48;GET;/sitemap.xml;404;"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1)"
2025-03-26 01:43:59;119.146.145.241;GET;/admin/dashboard.php;302;"Mozilla/5.0 (Windows NT 11.0; mt-MT; rv:1.9.1.20) Gecko/8542-11-02 01:49:47 Firefox/3.6.3"
2025-03-26 10:37:17;56.53.222.75;GET;/login.asp?user=full;404;"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.44.2 (KHTML, like Gecko) Version/5.1 Safari/533.44.2"
2025-03-03 10:19:13;163.0.117.17;GET;/sitemap.xml;200;"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4 rv:6.0; af-ZA) AppleWebKit/532.29.3 (KHTML, like Gecko) Version/5.0.4 Safari/532.29.3"
2025-03-18 23:44:37;159.54.31.219;GET;/search?q=break;200;"Opera/9.51.(Windows NT 5.01; si-LK) Presto/2.9.167 Version/10.00"
2025-03-22 01:45:09;110.230.135.180;GET;/api/v1/datos.jsp;200;"Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1)"
2025-03-05 00:12:06;154.5.236.17;GET;/admin/dashboard.php;404;"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.47.1 (KHTML, like Gecko) Version/5.0 Safari/535.47.1"
2025-03-31 20:09:14;132.247.10.147;GET;/api/v1/datos.php;200;"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/18.8c8885.0 Mobile/86M638 Safari/535.0"
2025-03-25 22:21:14;159.64.237.114;GET;/productos.jsp;200;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/51.0.898.0 Safari/532.1"
2025-03-14 23:30:30;200.120.110.68;POST;/search?q=.phpcommercial;200;"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.0)"
2025-03-05 08:47:38;37.254.141.79;GET;/productos/item/3130.php;200;"Opera/9.64.(X11; Linux i686; is-IS) Presto/2.9.186 Version/10.00"
2025-03-29 07:41:20;205.157.126.227;GET;/productos.jsp;500;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/27.0.815.0 Mobile/54Q083 Safari/532.2"
2025-03-09 08:36:12;106.165.46.90;POST;/admin/dashboard?session=condition;200;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/50.0.801.0 Mobile/95O489 Safari/532.2"
2025-03-30 09:03:36;187.249.63.83;GET;/carrito;200;"Opera/8.24.(Windows NT 6.2; ga-IE) Presto/2.9.170 Version/10.00"
2025-03-10 00:07:43;19.236.222.169;GET;/images/logo.png;200;"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/19.0.820.0 Safari/534.1"
2025-03-31 07:39:59;190.188.31.26;HEAD;/images/banner.jpg;301;"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/52.0.897.0 Mobile/53O507 Safari/535.2"
2025-03-24 16:51:13;124.5.230.94;GET;/search?q=end;404;"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.0)"
2025-03-24 17:40:23;113.223.115.35;GET;/api/v1/usuarios.jsp;404;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_2; rv:1.9.5.20) Gecko/4907-11-03 09:35:35 Firefox/3.8"
2025-03-28 06:44:40;77.155.166.76;GET;/search?q=.jspthus;204;"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.0)"
2025-03-02 04:12:18;38.250.62.73;GET;/carrito.php;200;"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/29.0.842.0 Safari/532.2"
2025-03-09 05:49:01;22.62.57.86;GET;/images/banner.jpg;200;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/13.1j1240.0 Mobile/39U579 Safari/531.0"
2025-03-30 03:24:04;165.182.212.40;GET;/api/v1/datos;200;"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.23.2 (KHTML, like Gecko) Version/4.1 Safari/534.23.2"
2025-03-18 17:25:50;58.52.81.92;GET;/carrito.asp;200;"Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.0)"
2025-03-29 14:47:39;20.3.189.19;GET;/static/js/main.js;200;"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/17.3e1326.0 Mobile/20N094 Safari/532.2"
2025-03-22 13:47:31;223.254.113.168;GET;/productos/item/3418.php;200;"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1)"
2025-03-25 20:40:13;48.7.146.211;POST;/categorias/1970.asp;200;"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1)"
2025-03-11 01:58:09;20.157.248.27;GET;/categorias/4957;200;"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/44.0.889.0 Safari/533.2"
2025-03-13 08:25:44;33.70.106.31;HEAD;/search?q=room;200;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_5 rv:5.0; bg-BG) AppleWebKit/535.14.1 (KHTML, like Gecko) Version/5.0 Safari/535.14.1"
2025-03-17 18:20:59;53.239.84.13;GET;/carrito.php;200;"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/26.0.824.0 Safari/533.2"
2025-03-08 21:22:24;143.150.45.77;GET;/admin/dashboard.php?page=commercial;200;"Opera/8.72.(Windows CE; xh-ZA) Presto/2.9.182 Version/11.00"
2025-03-09 13:25:01;6.232.232.210;GET;/;200;Mozilla/5.0 (Windows 95) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/58.0.860.0 Safari/536.1
2025-03-14 22:08:24;179.202.243.111;GET;/robots.txt;503;"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0)"
2025-03-26 05:46:50;205.38.99.121;GET;/search?q=.phpindeed;200;"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.21.4 (KHTML, like Gecko) Version/4.0.1 Safari/534.21.4"
2025-03-12 20:53:37;102.44.16.58;GET;/static/js/main.js;200;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2; rv:1.9.4.20) Gecko/7419-06-20 12:54:11 Firefox/11.0"
2025-03-14 04:19:41;73.116.2.111;GET;/images/banner.jpg?user=behavior;200;"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0)"
2025-03-30 01:01:50;73.211.211.31;GET;/sitemap.xml;200;"Mozilla/5.0 (iPad; CPU iPad OS 4_3_5 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/10.6x1896.0 Mobile/88F584 Safari/533.0"
2025-03-17 17:30:02;84.72.1.239;GET;/robots.txt;200;"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4996-08-05 06:22:18 Firefox/7.0"
2025-03-02 02:19:48;92.184.59.247;GET;/sitemap.xml;200;"Opera/9.10.(Windows CE; fur-IT) Presto/2.9.175 Version/12.00"
2025-03-17 12:10:11;118.60.175.51;GET;/productos/item/361.asp;200;"Opera/8.69.(X11; Linux i686; km-KH) Presto/2.9.178 Version/11.00"
2025-03-12 04:15:48;196.80.125.174;GET;/productos/item/2212.asp;503;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3; rv:1.9.2.20) Gecko/2274-11-17 00:10:18 Firefox/7.0"
2025-03-25 00:35:53;154.23.127.83;GET;/productos/item/1625;200;"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.0)"
2025-03-21 21:25:40;33.117.74.151;GET;/index.html;200;"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/9846-04-28 03:47:38 Firefox/3.8"
2025-03-19 22:04:08;90.155.182.14;GET;/images/logo.png;200;"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.46.2 (KHTML, like Gecko) Version/5.1 Safari/531.46.2"
2025-03-31 07:00:21;43.229.67.54;GET;/images/logo.png;200;"Opera/9.96.(Windows NT 5.2; sl-SI) Presto/2.9.165 Version/10.00"
2025-03-11 12:32:37;206.206.157.175;POST;/categorias/513.asp?page=school;201;"Opera/9.74.(Windows NT 4.0; bem-ZM) Presto/2.9.180 Version/11.00"
2025-03-28 10:55:23;179.2.239.36;GET;/api/v1/usuarios?session=month;200;"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/41.0.881.0 Mobile/13U841 Safari/536.0"
2025-03-13 07:01:33;205.229.66.14;GET;/robots.txt;200;"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.48.3 (KHTML, like Gecko) Version/4.1 Safari/531.48.3"
2025-03-28 10:31:32;93.205.212.224;GET;/categorias/1613.asp?page=training;200;"Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0)"
2025-03-04 16:24:17;144.164.50.11;GET;/static/js/main.js?user=past;200;"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_5 rv:2.0; az-AZ) AppleWebKit/534.31.1 (KHTML, like Gecko) Version/4.0.1 Safari/534.31.1"
2025-03-10 00:50:26;180.194.120.108;POST;/productos/item/1022.jsp;200;"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/12.5k5984.0 Mobile/48D054 Safari/533.2"
2025-03-30 20:06:39;88.90.181.97;GET;/api/v1/datos.asp?user=speech;200;"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5 rv:3.0; ku-TR) AppleWebKit/531.42.4 (KHTML, like Gecko) Version/5.0 Safari/531.42.4"
2025-03-19 06:29:05;52.13.233.175;POST;/;200;"Opera/8.72.(X11; Linux i686; gl-ES) Presto/2.9.166 Version/10.00"
